,sent_no,sent_raw,jockers_rinker,jockers,huliu,lmcd,nrc,senticnet,sentiword,sent_clean,char_len,token_len,jockers_rinker_stdscaler,jockers_rinker_medianiqr,jockers_rinker_lnorm_stdscaler,jockers_rinker_lnorm_medianiqr,jockers_stdscaler,jockers_medianiqr,jockers_lnorm_stdscaler,jockers_lnorm_medianiqr,huliu_stdscaler,huliu_medianiqr,huliu_lnorm_stdscaler,huliu_lnorm_medianiqr,senticnet_stdscaler,senticnet_medianiqr,senticnet_lnorm_stdscaler,senticnet_lnorm_medianiqr,sentiword_stdscaler,sentiword_medianiqr,sentiword_lnorm_stdscaler,sentiword_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,lmcd_stdscaler,lmcd_medianiqr,lmcd_lnorm_stdscaler,lmcd_lnorm_medianiqr,jockers_rinker_stdscaler_roll10,jockers_stdscaler_roll10,huliu_stdscaler_roll10,senticnet_stdscaler_roll10,sentiword_stdscaler_roll10,nrc_stdscaler_roll10,lmcd_stdscaler_roll10,lmcd_stdscaler_roll10_mean,mean_stdscaler_roll10,jockers_rinker_roll100,jockers_roll100,huliu_roll100,senticnet_roll100,sentiword_roll100,nrc_roll100,lmcd_roll100
10,11,"10,""You will therefore permit me to repeat, emphatically, that Marley was as dead as a door-nail.""",-0.303169531295416,-0.303169531295416,-0.48507125007266605,0.0,0.0,-0.172685365025869,-0.18190171877725,will therefore permit me to repeat emphatically that marley was as dead as a door nail,86,16,-1.061504978272888,-0.9196957589598244,-0.0337659742359264,-1.3388874189004631,-1.2041563701358238,-1.0595445153572003,-0.42546801288880054,-1.5836902417996546,-1.4827455068672877,-1.8879453869990128,-0.038391777750235674,-6.07924147937856,-0.724510566306525,-0.5564661191544547,-0.004968955621408284,-0.5915959475977401,-1.0382732475276213,-0.8711967398065518,-0.03762190959699609,-0.9356994908497973,-0.16402415147093685,0.0,-0.10108414916617316,0.0,0.010733266190599338,0.0,-0.013119286249658456,0.0,,,,,,,,,,,,,,,,
11,12,"11,Scrooge knew he was dead?",-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,0.0,0.0,-0.22360679774997896,-0.111803398874989,knew he was dead,16,4,-1.5472002173355983,-1.3566681499062125,-0.068399162663056,-7.885340753341683,-1.7289793848967667,-1.5629628422106496,-2.229122528279506,-9.327100268510888,-1.3677025499024968,-1.7405996428378419,-0.06877365658999846,-22.377203784111,-0.8711376972492262,-0.6771552943364257,-0.022951738066047025,-2.4666289074703593,-0.6609714280921661,-0.5354691382463387,-0.057001368111274,-2.2961568762001856,-0.16402415147093685,0.0,-0.10108414916617316,0.0,0.010733266190599338,0.0,-0.013119286249658456,0.0,,,,,,,,,,,,,,,,
12,13,"12,Of course he did.",0.0,0.0,0.0,0.0,0.0,-0.415,0.0,course he did,13,3,-0.03926224448022372,0.0,-0.02668275865451557,0.0,-0.0995614097201948,0.0,-0.056582722590499956,0.0,-0.008696689611804882,0.0,-0.02705914765754558,0.0,-1.4222501586739302,-1.130777403520608,-0.055782269311360544,-5.889810407029861,-0.05919344149536265,0.0,-0.02429304706883663,0.0,-0.16402415147093685,0.0,-0.10108414916617316,0.0,0.010733266190599338,0.0,-0.013119286249658456,0.0,,,,,,,,,,,,,,,,
13,14,"13,How could it be otherwise?",0.0,0.0,0.0,0.0,0.0,0.0,0.139754248593737,could it be otherwise,21,4,-0.03926224448022372,0.0,-0.02668275865451557,0.0,-0.0995614097201948,0.0,-0.056582722590499956,0.0,-0.008696689611804882,0.0,-0.02705914765754558,0.0,-0.22726690533726654,-0.14718356059239104,-0.000656364001199758,-0.1419296373225901,0.6930290417506457,0.669336422807927,0.0165923542342103,2.8701960952502477,-0.16402415147093685,0.0,-0.10108414916617316,0.0,0.010733266190599338,0.0,-0.013119286249658456,0.0,,,,,,,,,,,,,,,,
14,15,"14,Scrooge and he were partners for I don't know how many years.",0.0,0.0,0.0,0.0,0.0,-0.36921549714676594,-0.0541265877365274,and he were partners for i do not know how many years,53,12,-0.03926224448022372,0.0,-0.02668275865451557,0.0,-0.0995614097201948,0.0,-0.056582722590499956,0.0,-0.008696689611804882,0.0,-0.02705914765754558,0.0,-1.2904147028378834,-1.0222632948267034,-0.01294803840698956,-1.4235608150244436,-0.35052795652082,-0.2592328818545144,-0.02958011949333561,-0.3711577762347006,-0.16402415147093685,0.0,-0.10108414916617316,0.0,0.010733266190599338,0.0,-0.013119286249658456,0.0,,,,,,,,,,,,,,,,
15,16,"15,""Scrooge was his sole executor, his sole administrator, his sole assign, his sole residuary legatee, his sole friend, and sole mourner.""",-0.0436435780471985,-0.0436435780471985,-0.218217890235992,0.0,0.218217890235992,0.9357183133319351,0.16366341767699402,was his sole executor his sole administrator his sole assign his sole residuary legatee his sole friend and sole mourner,120,20,-0.1864219222513661,-0.13239725464604252,-0.027498607116671948,-0.1542137506836825,-0.2585763218040416,-0.15252955517292205,-0.09907112257536019,-0.18241026740667982,-0.6718236487093889,-0.849325659209819,-0.031138204658142123,-2.188156880790737,2.467113129053315,2.0705676965364463,0.018040646602478647,1.8075746310469945,0.8217193300326026,0.7838465566144374,-0.014697888740930452,0.6735897187833602,0.480518862965535,0.8997354108424356,0.06392546187722377,1.3544502004874364,0.010733266190599338,0.0,-0.013119286249658456,0.0,,,,,,,,,,,,,,,,
16,17,"16,""And even Scrooge was not so dreadfully cut up by the sad event, but that he was an excellent man of business on the very day of the funeral, and solemnised it with an undoubted bargain.""",0.435,0.435,1.00833333333333,0.675,0.841666666666667,0.52745,0.8684027777777779,even scrooge was not so dreadfully cut up by the sad event but that he was an excellent man of business on the very day of the funeral and solemnised it with an undoubted bargain,178,35,1.4274932942434413,1.3196169596531373,-0.02203510897001525,0.8785105604246988,1.485356460250678,1.5202776552478414,0.18546124506327338,1.0391378559708266,3.055456374864009,3.924533282355567,-0.016286349479292018,5.778926956810869,1.2915136174878497,1.1029286621846885,0.005367335792325077,0.48615089960256513,4.6149549334614886,4.159112260865417,0.004805862252198869,2.0427725605582583,2.3219790350567755,3.470280568228198,0.2626750571050212,2.9858486832842317,4.018961298517588,0.675,0.5035158767166454,0.019280205655526995,,,,,,,,,,,,,,,,
17,18,"17,The mention of Marley's funeral brings me back to the point I started from.",-0.21380899352993998,-0.21380899352993998,0.0,0.0,0.0,0.12160386507015301,0.183742103814792,mention of marley own funeral brings me back to the point i started from,72,14,-0.760194486983607,-0.6486114344562683,-0.03239128583777707,-1.079040322615421,-0.8785722019180996,-0.7472391617347082,-0.35387590574584427,-1.2763325768179734,-0.008696689611804882,0.0,-0.02705914765754558,0.0,0.12288871466235786,0.14103044653839494,0.0028140667040852003,0.21992604198599647,0.9297921743208475,0.8800110459905341,-0.008907314926264034,1.0800937965817916,-0.16402415147093685,0.0,-0.10108414916617316,0.0,0.010733266190599338,0.0,-0.013119286249658456,0.0,,,,,,,,,,,,,,,,
18,19,"18,There is no doubt that Marley was dead.",0.618718433538229,0.618718433538229,0.707106781186547,0.353553390593274,0.353553390593274,0.24041630560342603,-0.0883883476483184,is no doubt that marley was dead,32,7,2.0469646274798388,1.876945604935792,0.006332239459941999,6.24057888714794,2.1547326173950347,2.1623535848232556,1.6627984008093575,7.38160934761303,2.140080246405776,2.752129682921582,0.010670564710855252,20.239611684048022,0.46500648990409155,0.42262848261502695,0.013056243172069602,1.2878596900421095,-0.534940712344409,-0.42332552339650426,-0.03908496931084102,-1.0384077471946522,0.8802548849122975,1.4577379737113259,0.6620536498126819,6.264072367000549,2.1101741715242497,0.353553390593274,1.3383596709989818,0.050435576404176036,,,,,,,,,,,,,,,,
19,20,"19,""This must be distinctly understood, or nothing wonderful can come of the story I am going to relate.""",0.176776695296637,0.176776695296637,0.235702260395516,0.0,0.235702260395516,-0.0685893577750951,-0.0687464926153588,must be distinctly understood or nothing wonderful can come of the story i am going to relate,93,17,0.5568025760797947,0.5362701728387982,-0.0227953791839126,0.7348023515395499,0.5445225980270142,0.6178153099495021,0.14586729294713358,0.8691539687035758,0.7075622890607232,0.9173765609738619,-0.021876210489164428,2.7803189869719147,-0.42476843280318355,-0.30974758468391916,-0.0022685923616119663,-0.31003384054702127,-0.4292190966001767,-0.32925318486394795,-0.02903430792464142,-0.33284125778850093,0.5321618727845528,0.9718253158075506,0.10858059591874841,1.720993427108518,0.010733266190599338,0.0,-0.013119286249658456,0.0,,,,,,,,,,,,,,,,
20,21,"20,""If we were not perfectly convinced that Hamlet's Father died before the play began, there would be nothing more remarkable in his taking a stroll at night, in an easterly wind, upon his own ramparts, than there would be in any other middle-aged gentleman rashly turning out after dark in a breezy spot--say Saint Paul's Churchyard for instance-- literally to astonish his son's weak mind.""",-0.18814094430870998,0.171037222098827,-0.13927316656618802,-0.24433888871260998,0.46424388855396004,-0.15794065766383097,-0.0725381075865562,we were not perfectly convinced that hamlet own father died before the play began there would be nothing more remarkable in his taking a stroll at night in an easterly wind upon his own ramparts than there would be in any other middle aged gentleman rashly turning out after dark in a breezy spot say saint paul own churchyard for instance literally to astonish his son own weak mind,383,69,-0.6736456286767777,-0.570744783712483,-0.02770254109977283,-0.19276187068960268,0.5236108885202833,0.5977564757988711,-0.008301781792537205,0.2072786766444633,-0.43192409470241994,-0.542064969449313,-0.02781401725212179,-0.40493994009646866,-0.6820535099860786,-0.5215196049928186,-0.0015714376480919531,-0.23734275005505484,-0.4496273350462075,-0.3474126757346962,-0.025526157046458258,-0.08656555469641351,1.2071977728116297,1.9141265885554504,0.0007046859913077043,0.8355144122494405,-1.4401793014027455,-0.24433888871260998,-0.10799452164189809,-0.00354063017986683,,,,,,,,,,,,,,,,
21,22,"21,Scrooge never painted out Old Marley's name.",0.0,0.0,0.0,0.0,0.0,0.7748271696689158,-0.0157485197087178,never painted out old marley own name,37,7,-0.03926224448022372,0.0,-0.02668275865451557,0.0,-0.0995614097201948,0.0,-0.056582722590499956,0.0,-0.008696689611804882,0.0,-0.02705914765754558,0.0,2.003830665709963,1.6892386886120487,0.043537396393621655,4.466075693115472,-0.14395931245773777,-0.07542567007745121,-0.026928585407950033,-0.18501742941781707,-0.16402415147093685,0.0,-0.10108414916617316,0.0,0.010733266190599338,0.0,-0.013119286249658456,0.0,,,,,,,,,,,,,,,,
22,23,"22,""There it stood, years afterwards, above the warehouse door: Scrooge and Marley.""",0.0,0.0,0.0,0.0,0.0,0.174071106160672,0.0,it stood years afterwards above the warehouse door scrooge and marley,69,11,-0.03926224448022372,0.0,-0.02668275865451557,0.0,-0.0995614097201948,0.0,-0.056582722590499956,0.0,-0.008696689611804882,0.0,-0.02705914765754558,0.0,0.2739669663537975,0.26538335085662346,0.005665039371309118,0.5171919259056742,-0.05919344149536265,0.0,-0.02429304706883663,0.0,-0.16402415147093685,0.0,-0.10108414916617316,0.0,0.010733266190599338,0.0,-0.013119286249658456,0.0,,,,,,,,,,,,,,,,
23,24,"23,The firm was known as Scrooge and Marley.",0.0,0.0,0.0,0.0,0.0,0.199050558904013,-0.0441941738241592,firm was known as scrooge and marley,36,7,-0.03926224448022372,0.0,-0.02668275865451557,0.0,-0.0995614097201948,0.0,-0.056582722590499956,0.0,-0.008696689611804882,0.0,-0.02705914765754558,0.0,0.3458947439581519,0.32458729282786813,0.0106968681143159,1.04185182048083,-0.2970670769198859,-0.21166276169825213,-0.03168900818983882,-0.5192038735973261,-0.16402415147093685,0.0,-0.10108414916617316,0.0,0.010733266190599338,0.0,-0.013119286249658456,0.0,,,,,,,,,,,,,,,,
24,25,"24,""Sometimes people new to the business called Scrooge Scrooge, and sometimes Marley, but he answered to both names.""",0.18856180831641298,0.18856180831641298,0.0,0.0,0.0,0.21095352305398699,-0.0392837100659193,people new to the business called scrooge scrooge and sometimes marley but he answered to both names,100,17,0.5965402307837965,0.5720215176947185,-0.022536220552539066,0.7837891749755205,0.5874615318768287,0.6590029972794695,0.15936396064964264,0.9270975666171483,-0.008696689611804882,0.0,-0.02705914765754558,0.0,0.38016906401667144,0.3527985753592168,0.004302207760205497,0.3750918811855409,-0.27063667298382776,-0.18814467706511304,-0.027002338986439365,-0.1901950044505719,-0.16402415147093685,0.0,-0.10108414916617316,0.0,0.010733266190599338,0.0,-0.013119286249658456,0.0,,,,,,,,,,,,,,,,
25,26,"25,It was all the same to him.",0.0,0.0,0.0,0.0,0.0,0.30652918761048303,-0.14173667737846,was all the same to him,23,6,-0.03926224448022372,0.0,-0.02668275865451557,0.0,-0.0995614097201948,0.0,-0.056582722590499956,0.0,-0.008696689611804882,0.0,-0.02705914765754558,0.0,0.6553770605745878,0.5793229975075112,0.019736184122512993,1.9843653331840212,-0.8220862801567379,-0.67883103069706,-0.05195962174681739,-1.9422212349367827,-0.16402415147093685,0.0,-0.10108414916617316,0.0,0.010733266190599338,0.0,-0.013119286249658456,0.0,,,,,,,,,,,,,,,,
26,27,"26,""But he was a tight-fisted hand at the grind-stone, Scrooge! a squeezing, wrenching, grasping, scraping, clutching, covetous, old sinner!""",-0.624648710800528,-0.624648710800528,-0.709208143266975,0.0,-0.9274260335029679,0.271681273343811,0.184121344886619,he was a tight fisted hand at the grind stone scrooge a squeezing wrenching grasping scraping clutching covetous old sinner,123,20,-2.1454851325796978,-1.8949357071214818,-0.03835958976912872,-2.207184306660204,-2.3754623389202507,-2.183079258412445,-0.6646979473738114,-2.610746952258103,-2.163859306678956,-2.760308392431915,-0.040316082909484366,-7.111509862569906,0.5550332678941423,0.4967297591663329,0.004772222333123856,0.4240994704479644,0.9318334264736021,0.8818273761912455,-0.013498493949942137,0.757788433631283,-2.9033319628259475,-3.823875496080359,-0.8023749961006115,-5.7564133520716165,0.010733266190599338,0.0,-0.013119286249658456,0.0,,,,,,,,,,,,,,,,
27,28,"27,""Hard and sharp as flint, from which no steel had ever struck out generous fire; secret, and self-contained, and solitary as an oyster.""",0.153093108923949,-0.0510310363079829,0.0,0.0,-0.20412414523193198,-0.218004587107703,0.0102062072615966,and sharp as flint from which no steel had ever struck out generous fire secret and self contained and solitary as an oyster,124,23,0.47694503242696606,0.4644235929702717,-0.02419404309256313,0.4704233432997153,-0.2854924473469868,-0.1783479177544085,-0.09978582020387071,-0.1854785915981764,-0.008696689611804882,0.0,-0.02705914765754558,0.0,-0.8550062565283004,-0.6638774632652702,-0.004444478930853246,-0.5369096895337777,-0.004258878517177148,0.04888142097756233,-0.023772697279869612,0.03652907602367408,-0.7669389342358812,-0.8416254115301749,-0.23531234011885635,-1.1017867322838153,0.010733266190599338,0.0,-0.013119286249658456,0.0,,,,,,,,,,,,,,,,
28,29,"28,""The cold within him froze his old features, nipped his pointed nose, shrivelled his cheek, stiffened his gait; made his eyes red, his thin lips blue; and spoke out shrewdly in his grating voice.""",-0.403021675084896,-0.23152308994238702,-0.514495755427526,0.0,-0.514495755427526,-0.528730137994355,-0.226878336594777,cold within him froze his old features nipped his pointed nose shrivelled his cheek stiffened his gait made his eyes red his thin lips blue and spoke out shrewdly in his grating voice,183,33,-1.3981916103571443,-1.222607442643322,-0.03124963359471407,-0.8632423128798359,-0.9431133236525231,-0.8091480007203384,-0.19321267052909177,-0.5865766973602187,-1.5721615613338458,-2.0024684784852917,-0.0328889359273755,-3.1273138164815757,-1.7497335569942245,-1.4003298456570517,-0.007060531401391173,-0.8096808595190546,-1.2803583610976355,-1.0866069243476741,-0.032356018537412407,-0.5660286676333955,-1.683673364280218,-2.12132034355964,-0.3369158854545626,-1.935780228056549,0.010733266190599338,0.0,-0.013119286249658456,0.0,,,,,,,,,,,,,,,,
29,30,"29,""A frosty rime was on his head, and on his eyebrows, and his wiry chin.""",0.0,0.0,0.0,0.0,0.0,-0.322748612183951,-0.129099444873581,frosty rime was on his head and on his eyebrows and his wiry chin,65,14,-0.03926224448022372,0.0,-0.02668275865451557,0.0,-0.0995614097201948,0.0,-0.056582722590499956,0.0,-0.008696689611804882,0.0,-0.02705914765754558,0.0,-1.1566143429215339,-0.9121318684424179,-0.00986722825428185,-1.1023301824890792,-0.754066806603479,-0.6183065022185259,-0.03510325026854458,-0.7588870849691576,-0.16402415147093685,0.0,-0.10108414916617316,0.0,0.010733266190599338,0.0,-0.013119286249658456,0.0,,,,,,,,,,,,,,,,
30,31,"30,He carried his own low temperature always about with him; he iced his office in the dog-days; and didn't thaw it one degree at Christmas.",0.0,0.0,0.0,0.0,-0.196116135138184,0.203372432138297,-0.134829842907502,carried his own low temperature always about with him he iced his office in the dog days and did not thaw it one degree at christmas,132,26,-0.03926224448022372,0.0,-0.02668275865451557,0.0,-0.0995614097201948,0.0,-0.056582722590499956,0.0,-0.008696689611804882,0.0,-0.02705914765754558,0.0,0.3583394816401118,0.33483058898005613,0.002469901541212207,0.18404054840270606,-0.7849104788527195,-0.6457515649617716,-0.030374303183246583,-0.42691026619556194,-0.7432859378666097,-0.8086075400626396,-0.21517188214393648,-0.9364675901469087,0.010733266190599338,0.0,-0.013119286249658456,0.0,,,,,,,,,,,,,,,,
31,32,"31,External heat and cold had little influence on Scrooge.",-0.0333333333333333,-0.0333333333333333,-0.0666666666666667,0.0,-0.0666666666666667,-0.21646666666666697,0.01875,heat and cold had little influence on scrooge,45,8,-0.1516573049188186,-0.10112007353663878,-0.028239378162260735,-0.29423617719678635,-0.22101105492869066,-0.11649637204964289,-0.13764958161785176,-0.34803446207124816,-0.21128532197384295,-0.25947327486648475,-0.030172245246061245,-1.669980563617373,-0.8505778488849216,-0.6602324293454713,-0.011461559951476729,-1.268568332253344,0.04172779490914353,0.08980090447290383,-0.021546946905766258,0.19277898012519382,-0.3609352949582804,-0.27487370837451075,-0.227017918207886,-1.0337035379219635,0.010733266190599338,0.0,-0.013119286249658456,0.0,,,,,,,,,,,,,,,,
32,33,"32,""No warmth could warm, no wintry weather chill him.""",-0.3,-0.3,-0.33333333333333304,0.0,0.0,0.132333333333333,0.0625,warmth could warm no wintry weather chill him,45,8,-1.050817788427579,-0.9100806618297499,-0.04069233422422208,-2.64812559477108,-1.1926082165966587,-1.048467348446787,-0.7861844538366668,-3.1323101586412365,-1.0216398514219938,-1.297366374332422,-0.04262463560012389,-8.349902818086854,0.15378397946165256,0.16646041984335289,0.005949214674901167,0.54682238283064,0.2772106798529913,0.29933634824301275,-0.015139379858602049,0.6425966004173127,-0.16402415147093685,0.0,-0.10108414916617316,0.0,0.010733266190599338,0.0,-0.013119286249658456,0.0,,,,,,,,,,,,,,,,
